dataPointIndex,height,time,physics_time,physics_value,physics_speed,physics_acceleration,cusum_currentValue,cusum_windowAverage,cusum_windowStDev,cusum_peakResult,cusum_positiveSum,cusum_negativeSum
6722,1108.240,1723713275.000,1723713275.000,1108.240,-5.305,-3.725,-5.305,-4.992,0.995,1,488.409,0.000
6723,1107.046,1723713275.200,1723713275.200,1107.046,-5.970,-3.325,-5.970,-4.939,0.933,1,486.819,0.471
6724,1105.661,1723713275.400,1723713275.400,1105.661,-6.925,-4.775,-6.925,-4.929,0.920,1,484.271,1.915
6725,1104.152,1723713275.600,1723713275.600,1104.152,-7.545,-3.100,-7.545,-4.968,0.977,1,481.108,3.905
6726,1102.487,1723713275.800,1723713275.800,1102.487,-8.325,-3.900,-8.325,-5.040,1.080,1,477.176,6.542
6727,1100.711,1723713276.000,1723713276.000,1100.711,-8.880,-2.775,-8.880,-5.143,1.230,1,472.700,9.541
6728,1098.782,1723713276.200,1723713276.200,1098.782,-9.645,-3.825,-9.645,-5.271,1.401,1,467.486,13.075
6729,1096.800,1723713276.400,1723713276.400,1096.800,-9.910,-1.325,-9.910,-5.417,1.606,1,462.030,16.605
6730,1094.748,1723713276.600,1723713276.600,1094.748,-10.260,-1.750,-10.260,-5.565,1.797,1,456.256,20.222
6731,1092.697,1723713276.800,1723713276.800,1092.697,-10.255,0.025,-10.255,-5.718,1.985,1,450.528,23.567
6732,1090.691,1723713277.000,1723713277.000,1090.691,-10.030,1.125,-10.030,-5.872,2.145,1,445.083,26.438
6733,1088.793,1723713277.200,1723713277.200,1088.793,-9.490,2.700,-9.490,-6.008,2.272,1,440.238,28.557
6734,1087.008,1723713277.400,1723713277.400,1087.008,-8.925,2.825,-8.925,-6.124,2.356,1,436.024,29.945
6735,1085.371,1723713277.600,1723713277.600,1085.371,-8.185,3.700,-8.185,-6.223,2.409,1,432.617,30.461
6736,1083.867,1723713277.800,1723713277.800,1083.867,-7.520,3.325,-7.520,-6.305,2.432,1,429.943,30.217
6737,1082.461,1723713278.000,1723713278.000,1082.461,-7.030,2.450,-7.030,-6.371,2.437,1,427.822,29.413
6738,1081.191,1723713278.200,1723713278.200,1081.191,-6.350,3.400,-6.350,-6.430,2.431,1,426.443,27.875
6739,1080.042,1723713278.400,1723713278.400,1080.042,-5.745,3.025,-5.745,-6.467,2.421,1,425.713,25.700
6740,1078.989,1723713278.600,1723713278.600,1078.989,-5.265,2.400,-5.265,-6.483,2.415,1,425.482,23.033
6741,1078.043,1723713278.800,1723713278.800,1078.043,-4.730,2.675,-4.730,-6.487,2.413,1,425.791,19.829
6742,1077.111,1723713279.000,1723713279.000,1077.111,-4.660,0.350,-4.660,-6.478,2.418,1,426.158,16.559
6743,1076.231,1723713279.200,1723713279.200,1076.231,-4.400,1.300,-4.400,-6.476,2.420,1,426.783,13.031
6744,1075.348,1723713279.400,1723713279.400,1075.348,-4.415,-0.075,-4.415,-6.468,2.426,1,427.380,9.522
6745,1074.565,1723713279.600,1723713279.600,1074.565,-3.915,2.500,-3.915,-6.475,2.420,1,428.488,5.510
6746,1073.857,1723713279.800,1723713279.800,1073.857,-3.540,1.875,-3.540,-6.486,2.408,1,429.989,1.119
6747,1073.155,1723713280.000,1723713280.000,1073.155,-3.510,0.150,-3.510,-6.498,2.393,1,431.541,0.000
6748,1072.408,1723713280.200,1723713280.200,1072.408,-3.735,-1.125,-3.735,-6.520,2.361,1,432.909,0.000
6749,1071.647,1723713280.400,1723713280.400,1071.647,-3.805,-0.350,-3.805,-6.543,2.330,1,434.249,0.000
6750,1070.873,1723713280.600,1723713280.600,1070.873,-3.870,-0.325,-3.870,-6.559,2.310,1,435.553,0.000
6751,1070.030,1723713280.800,1723713280.800,1070.030,-4.215,-1.725,-4.215,-6.557,2.313,1,436.507,0.000
6752,1069.073,1723713281.000,1723713281.000,1069.073,-4.785,-2.850,-4.785,-6.545,2.323,1,436.873,0.000
6753,1067.985,1723713281.200,1723713281.200,1067.985,-5.440,-3.275,-5.440,-6.528,2.334,1,436.560,0.000
6754,1066.818,1723713281.400,1723713281.400,1066.818,-5.835,-1.975,-5.835,-6.510,2.341,1,435.831,0.000
6755,1065.572,1723713281.600,1723713281.600,1065.572,-6.230,-1.975,-6.230,-6.474,2.342,1,434.669,0.000
6756,1064.309,1723713281.800,1723713281.800,1064.309,-6.315,-0.425,-6.315,-6.430,2.334,1,433.384,0.000
6757,1063.032,1723713282.000,1723713282.000,1063.032,-6.385,-0.350,-6.385,-6.363,2.308,1,431.977,0.000
6758,1061.718,1723713282.200,1723713282.200,1061.718,-6.570,-0.925,-6.570,-6.280,2.260,1,430.331,0.000
6759,1060.379,1723713282.400,1723713282.400,1060.379,-6.695,-0.625,-6.695,-6.177,2.173,1,428.510,0.000
6760,1059.026,1723713282.600,1723713282.600,1059.026,-6.765,-0.350,-6.765,-6.070,2.063,1,426.578,0.000
6761,1057.677,1723713282.800,1723713282.800,1057.677,-6.745,0.100,-6.745,-5.954,1.916,1,424.637,0.000
6762,1056.325,1723713283.000,1723713283.000,1056.325,-6.760,-0.075,-6.760,-5.837,1.750,1,422.663,0.000
6763,1054.974,1723713283.200,1723713283.200,1054.974,-6.755,0.025,-6.755,-5.728,1.579,1,420.689,0.080
6764,1053.686,1723713283.400,1723713283.400,1053.686,-6.440,1.575,-6.440,-5.636,1.431,1,419.027,0.025
6765,1052.315,1723713283.600,1723713283.600,1052.315,-6.855,-2.075,-6.855,-5.554,1.305,1,416.943,0.544
6766,1050.920,1723713283.800,1723713283.800,1050.920,-6.975,-0.600,-6.975,-5.509,1.235,1,414.736,1.268
6767,1049.573,1723713284.000,1723713284.000,1049.573,-6.735,1.200,-6.735,-5.491,1.209,1,412.767,1.787
6768,1048.157,1723713284.200,1723713284.200,1048.157,-7.080,-1.725,-7.080,-5.481,1.198,1,410.449,2.667
6769,1046.763,1723713284.400,1723713284.400,1046.763,-6.970,0.550,-6.970,-5.506,1.222,1,408.252,3.398
6770,1045.284,1723713284.600,1723713284.600,1045.284,-7.395,-2.125,-7.395,-5.546,1.250,1,405.653,4.496
6771,1043.797,1723713284.800,1723713284.800,1043.797,-7.435,-0.200,-7.435,-5.617,1.292,1,403.061,5.539
6772,1042.373,1723713285.000,1723713285.000,1042.373,-7.120,1.575,-7.120,-5.708,1.321,1,400.856,6.159
6773,1040.989,1723713285.200,1723713285.200,1040.989,-6.920,1.000,-6.920,-5.790,1.329,1,398.928,6.491
6774,1039.496,1723713285.400,1723713285.400,1039.496,-7.465,-2.725,-7.465,-5.874,1.318,1,396.546,7.292
6775,1038.007,1723713285.600,1723713285.600,1038.007,-7.445,0.100,-7.445,-5.975,1.320,1,394.284,7.970
6776,1036.536,1723713285.800,1723713285.800,1036.536,-7.355,0.450,-7.355,-6.093,1.288,1,392.250,8.459
6777,1035.145,1723713286.000,1723713286.000,1035.145,-6.955,2.000,-6.955,-6.220,1.216,1,390.786,8.465
6778,1033.818,1723713286.200,1723713286.200,1033.818,-6.635,1.600,-6.635,-6.335,1.112,1,389.818,8.097
6779,1032.468,1723713286.400,1723713286.400,1032.468,-6.750,-0.575,-6.750,-6.432,1.003,1,388.898,7.814
6780,1031.224,1723713286.600,1723713286.600,1031.224,-6.220,2.650,-6.220,-6.530,0.877,1,388.681,6.977
6781,1029.954,1723713286.800,1723713286.800,1029.954,-6.350,-0.650,-6.350,-6.608,0.729,1,388.502,6.282
6782,1028.753,1723713287.000,1723713287.000,1028.753,-6.005,1.725,-6.005,-6.679,0.581,1,388.828,5.259
6783,1027.671,1723713287.200,1723713287.200,1027.671,-5.410,2.975,-5.410,-6.720,0.481,1,389.850,3.661
6784,1026.585,1723713287.400,1723713287.400,1026.585,-5.430,-0.100,-5.430,-6.719,0.483,1,390.849,2.082
6785,1025.473,1723713287.600,1723713287.600,1025.473,-5.560,-0.650,-5.560,-6.705,0.513,1,391.687,0.629
6786,1024.438,1723713287.800,1723713287.800,1024.438,-5.175,1.925,-5.175,-6.683,0.546,1,392.867,0.000
6787,1023.362,1723713288.000,1723713288.000,1023.362,-5.380,-1.025,-5.380,-6.645,0.607,1,393.768,0.000
6788,1022.336,1723713288.200,1723713288.200,1022.336,-5.130,1.250,-5.130,-6.612,0.647,1,394.862,0.000
6789,1021.385,1723713288.400,1723713288.400,1021.385,-4.755,1.875,-4.755,-6.564,0.699,1,396.251,0.000
6790,1020.531,1723713288.600,1723713288.600,1020.531,-4.270,2.425,-4.270,-6.499,0.770,1,398.017,0.000
6791,1019.671,1723713288.800,1723713288.800,1019.671,-4.300,-0.150,-4.300,-6.416,0.866,1,399.614,0.000
6792,1018.803,1723713289.000,1723713289.000,1018.803,-4.340,-0.200,-4.340,-6.334,0.943,1,401.042,0.000
6793,1017.987,1723713289.200,1723713289.200,1017.987,-4.080,1.300,-4.080,-6.254,1.004,1,402.613,0.000
6794,1017.177,1723713289.400,1723713289.400,1017.177,-4.050,0.150,-4.050,-6.164,1.072,1,404.084,0.000
6795,1016.389,1723713289.600,1723713289.600,1016.389,-3.940,0.550,-3.940,-6.085,1.136,1,405.548,0.000
6796,1015.596,1723713289.800,1723713289.800,1015.596,-3.965,-0.125,-3.965,-5.988,1.189,1,406.857,0.000
6797,1014.827,1723713290.000,1723713290.000,1014.827,-3.845,0.600,-3.845,-5.887,1.228,1,408.162,0.000
6798,1014.070,1723713290.200,1723713290.200,1014.070,-3.785,0.300,-3.785,-5.791,1.270,1,409.406,0.000
6799,1013.319,1723713290.400,1723713290.400,1013.319,-3.755,0.150,-3.755,-5.681,1.296,1,410.555,0.000
6800,1012.565,1723713290.600,1723713290.600,1012.565,-3.770,-0.075,-3.770,-5.574,1.318,1,411.568,0.000
6801,1011.767,1723713290.800,1723713290.800,1011.767,-3.990,-1.100,-3.990,-5.453,1.312,1,412.244,0.000
6802,1010.925,1723713291.000,1723713291.000,1010.925,-4.210,-1.100,-4.210,-5.338,1.284,1,412.602,0.000
6803,1010.056,1723713291.200,1723713291.200,1010.056,-4.345,-0.675,-4.345,-5.241,1.255,1,412.745,0.000
6804,1009.156,1723713291.400,1723713291.400,1009.156,-4.500,-0.775,-4.500,-5.155,1.225,1,412.666,0.000
6805,1008.255,1723713291.600,1723713291.600,1008.255,-4.505,-0.025,-4.505,-5.057,1.152,1,412.526,0.000
6806,1007.268,1723713291.800,1723713291.800,1007.268,-4.935,-2.150,-4.935,-4.959,1.067,1,411.910,0.000
6807,1006.301,1723713292.000,1723713292.000,1006.301,-4.835,0.500,-4.835,-4.878,0.970,1,411.371,0.000
6808,1005.381,1723713292.200,1723713292.200,1005.381,-4.600,1.175,-4.600,-4.807,0.890,1,411.045,0.000
6809,1004.414,1723713292.400,1723713292.400,1004.414,-4.835,-1.175,-4.835,-4.740,0.823,1,410.456,0.000
6810,1003.436,1723713292.600,1723713292.600,1003.436,-4.890,-0.275,-4.890,-4.676,0.734,1,409.801,0.000
6811,1002.431,1723713292.800,1723713292.800,1002.431,-5.025,-0.675,-5.025,-4.631,0.677,1,409.001,0.000
6812,1001.383,1723713293.000,1723713293.000,1001.383,-5.240,-1.075,-5.240,-4.587,0.603,1,407.987,0.291
6813,1000.301,1723713293.200,1723713293.200,1000.301,-5.410,-0.850,-5.410,-4.562,0.556,1,406.805,0.806
6814,999.220,1723713293.400,1723713293.400,999.220,-5.405,0.025,-5.405,-4.562,0.556,1,405.628,1.315
6815,998.137,1723713293.600,1723713293.600,998.137,-5.415,-0.050,-5.415,-4.561,0.555,1,404.440,1.836
6816,997.096,1723713293.800,1723713293.800,997.096,-5.205,1.050,-5.205,-4.556,0.547,1,403.463,2.157
6817,996.045,1723713294.000,1723713294.000,996.045,-5.255,-0.250,-5.255,-4.557,0.548,1,402.436,2.526
6818,995.043,1723713294.200,1723713294.200,995.043,-5.010,1.225,-5.010,-4.553,0.542,1,401.654,2.658
6819,994.126,1723713294.400,1723713294.400,994.126,-4.585,2.125,-4.585,-4.549,0.538,1,401.294,2.371
6820,993.248,1723713294.600,1723713294.600,993.248,-4.390,0.975,-4.390,-4.543,0.537,1,401.125,1.896
6821,992.358,1723713294.800,1723713294.800,992.358,-4.450,-0.300,-4.450,-4.547,0.536,1,400.901,1.477
6822,991.464,1723713295.000,1723713295.000,991.464,-4.470,-0.100,-4.470,-4.552,0.534,1,400.663,1.075
6823,990.556,1723713295.200,1723713295.200,990.556,-4.540,-0.350,-4.540,-4.556,0.533,1,400.360,0.739
6824,989.625,1723713295.400,1723713295.400,989.625,-4.655,-0.575,-4.655,-4.572,0.525,1,399.962,0.507
6825,988.658,1723713295.600,1723713295.600,988.658,-4.835,-0.900,-4.835,-4.592,0.516,1,399.409,0.440
6826,987.801,1723713295.800,1723713295.800,987.801,-4.285,2.750,-4.285,-4.622,0.504,1,399.443,0.000
6827,986.942,1723713296.000,1723713296.000,986.942,-4.295,-0.050,-4.295,-4.632,0.493,1,399.485,0.000
6828,986.010,1723713296.200,1723713296.200,986.010,-4.660,-1.825,-4.660,-4.647,0.475,1,399.188,0.000
6829,985.079,1723713296.400,1723713296.400,985.079,-4.655,0.025,-4.655,-4.677,0.447,1,398.941,0.000
6830,984.121,1723713296.600,1723713296.600,984.121,-4.790,-0.675,-4.790,-4.707,0.413,1,398.609,0.000
6831,983.171,1723713296.800,1723713296.800,983.171,-4.750,0.200,-4.750,-4.741,0.375,1,398.375,0.000
6832,982.226,1723713297.000,1723713297.000,982.226,-4.725,0.125,-4.725,-4.766,0.348,1,398.207,0.000
6833,981.284,1723713297.200,1723713297.200,981.284,-4.710,0.075,-4.710,-4.783,0.333,1,398.080,0.000
6834,980.323,1723713297.400,1723713297.400,980.323,-4.805,-0.475,-4.805,-4.795,0.323,1,397.877,0.000
6835,979.420,1723713297.600,1723713297.600,979.420,-4.515,1.450,-4.515,-4.805,0.319,1,397.976,0.000
6836,978.490,1723713297.800,1723713297.800,978.490,-4.650,-0.675,-4.650,-4.806,0.318,1,397.941,0.000
6837,977.535,1723713298.000,1723713298.000,977.535,-4.775,-0.625,-4.775,-4.796,0.318,1,397.771,0.000
6838,976.627,1723713298.200,1723713298.200,976.627,-4.540,1.175,-4.540,-4.794,0.318,1,397.835,0.000
6839,975.708,1723713298.400,1723713298.400,975.708,-4.595,-0.275,-4.595,-4.792,0.320,1,397.840,0.000
6840,974.802,1723713298.600,1723713298.600,974.802,-4.530,0.325,-4.530,-4.784,0.322,1,397.901,0.000
6841,973.846,1723713298.800,1723713298.800,973.846,-4.780,-1.250,-4.780,-4.772,0.324,1,397.699,0.000
6842,972.893,1723713299.000,1723713299.000,972.893,-4.765,0.075,-4.765,-4.764,0.321,1,397.506,0.000
6843,971.894,1723713299.200,1723713299.200,971.894,-4.995,-1.150,-4.995,-4.748,0.308,1,397.074,0.062
6844,970.848,1723713299.400,1723713299.400,970.848,-5.230,-1.175,-5.230,-4.735,0.287,1,396.407,0.385
6845,969.819,1723713299.600,1723713299.600,969.819,-5.145,0.425,-5.145,-4.729,0.275,1,395.825,0.636
6846,968.756,1723713299.800,1723713299.800,968.756,-5.315,-0.850,-5.315,-4.720,0.256,1,395.077,1.078
6847,967.714,1723713300.000,1723713300.000,967.714,-5.210,0.525,-5.210,-4.723,0.264,1,394.432,1.407
6848,966.613,1723713300.200,1723713300.200,966.613,-5.505,-1.475,-5.505,-4.722,0.261,1,393.492,2.034
6849,965.569,1723713300.400,1723713300.400,965.569,-5.220,1.425,-5.220,-4.738,0.292,1,392.835,2.340
6850,964.616,1723713300.600,1723713300.600,964.616,-4.765,2.275,-4.765,-4.760,0.303,1,392.648,2.164
6851,963.663,1723713300.800,1723713300.800,963.663,-4.765,0.000,-4.765,-4.772,0.295,1,392.478,1.980
6852,962.785,1723713301.000,1723713301.000,962.785,-4.390,1.875,-4.390,-4.782,0.289,1,392.697,1.414
6853,961.921,1723713301.200,1723713301.200,961.921,-4.320,0.350,-4.320,-4.780,0.292,1,392.981,0.778
6854,961.058,1723713301.400,1723713301.400,961.058,-4.315,0.025,-4.315,-4.772,0.301,1,393.258,0.140
6855,960.163,1723713301.600,1723713301.600,960.163,-4.475,-0.800,-4.475,-4.761,0.311,1,393.358,0.000
6856,959.285,1723713301.800,1723713301.800,959.285,-4.390,0.425,-4.390,-4.749,0.315,1,393.528,0.000
6857,958.377,1723713302.000,1723713302.000,958.377,-4.540,-0.750,-4.540,-4.753,0.310,1,393.554,0.000
6858,957.467,1723713302.200,1723713302.200,957.467,-4.550,-0.050,-4.550,-4.761,0.301,1,393.584,0.000
6859,956.509,1723713302.400,1723713302.400,956.509,-4.790,-1.200,-4.790,-4.757,0.303,1,393.370,0.000
6860,955.540,1723713302.600,1723713302.600,955.540,-4.845,-0.275,-4.845,-4.762,0.303,1,393.105,0.000
6861,954.471,1723713302.800,1723713302.800,954.471,-5.345,-2.500,-5.345,-4.764,0.303,1,392.341,0.400
6862,953.271,1723713303.000,1723713303.000,953.271,-6.000,-3.275,-6.000,-4.783,0.321,1,390.932,1.424
6863,951.832,1723713303.200,1723713303.200,951.832,-7.195,-5.975,-7.195,-4.826,0.387,1,388.331,3.561
6864,950.178,1723713303.400,1723713303.400,950.178,-8.270,-5.375,-8.270,-4.909,0.574,1,384.625,6.577
6865,948.450,1723713303.600,1723713303.600,948.450,-8.640,-1.850,-8.640,-5.024,0.832,1,380.509,9.694
6866,946.565,1723713303.800,1723713303.800,946.565,-9.425,-3.925,-9.425,-5.162,1.049,1,375.616,13.328
6867,944.538,1723713304.000,1723713304.000,944.538,-10.135,-3.550,-10.135,-5.321,1.293,1,370.026,17.366
6868,942.450,1723713304.200,1723713304.200,942.450,-10.440,-1.525,-10.440,-5.499,1.550,1,364.155,21.376
6869,940.378,1723713304.400,1723713304.400,940.378,-10.360,0.400,-10.360,-5.696,1.774,1,358.427,24.975
6870,938.236,1723713304.600,1723713304.600,938.236,-10.710,-1.750,-10.710,-5.888,1.948,1,352.436,28.628
6871,936.130,1723713304.800,1723713304.800,936.130,-10.530,0.900,-10.530,-6.094,2.113,1,346.733,31.796
6872,934.063,1723713305.000,1723713305.000,934.063,-10.335,0.975,-10.335,-6.286,2.242,1,341.338,34.499
6873,932.047,1723713305.200,1723713305.200,932.047,-10.080,1.275,-10.080,-6.472,2.337,1,336.328,36.705
6874,930.071,1723713305.400,1723713305.400,930.071,-9.880,1.000,-9.880,-6.641,2.407,1,331.644,38.500
6875,928.101,1723713305.600,1723713305.600,928.101,-9.850,0.150,-9.850,-6.796,2.461,1,327.114,40.077
6876,926.252,1723713305.800,1723713305.800,926.252,-9.245,3.025,-9.245,-6.953,2.500,1,323.322,40.869
6877,924.404,1723713306.000,1723713306.000,924.404,-9.240,0.025,-9.240,-7.084,2.514,1,319.658,41.517
6878,922.597,1723713306.200,1723713306.200,922.597,-9.035,1.025,-9.035,-7.218,2.518,1,316.331,41.823
6879,920.852,1723713306.400,1723713306.400,920.852,-8.725,1.550,-8.725,-7.336,2.517,1,313.431,41.701
6880,919.193,1723713306.600,1723713306.600,919.193,-8.295,2.150,-8.295,-7.453,2.498,1,311.090,41.045
6881,917.673,1723713306.800,1723713306.800,917.673,-7.600,3.475,-7.600,-7.571,2.451,1,309.590,39.604
6882,916.301,1723713307.000,1723713307.000,916.301,-6.860,3.700,-6.860,-7.665,2.395,1,308.958,37.362
6883,915.019,1723713307.200,1723713307.200,915.019,-6.410,2.250,-6.410,-7.747,2.322,1,308.902,34.631
6884,913.901,1723713307.400,1723713307.400,913.901,-5.590,4.100,-5.590,-7.817,2.249,1,309.780,31.055
6885,912.835,1723713307.600,1723713307.600,912.835,-5.330,1.300,-5.330,-7.860,2.193,1,310.994,27.209
6886,911.806,1723713307.800,1723713307.800,911.806,-5.145,0.925,-5.145,-7.888,2.155,1,312.444,23.174
6887,910.913,1723713308.000,1723713308.000,910.913,-4.465,3.400,-4.465,-7.913,2.118,1,314.621,18.455
6888,910.009,1723713308.200,1723713308.200,910.009,-4.520,-0.275,-4.520,-7.911,2.122,1,316.739,13.791
6889,909.119,1723713308.400,1723713308.400,909.119,-4.450,0.350,-4.450,-7.910,2.123,1,318.925,9.058
6890,908.267,1723713308.600,1723713308.600,908.267,-4.260,0.950,-4.260,-7.898,2.141,1,321.279,4.135
6891,907.467,1723713308.800,1723713308.800,907.467,-4.000,1.300,-4.000,-7.879,2.171,1,323.855,0.000
6892,906.641,1723713309.000,1723713309.000,906.641,-4.130,-0.650,-4.130,-7.834,2.236,1,326.218,0.000
6893,905.782,1723713309.200,1723713309.200,905.782,-4.295,-0.825,-4.295,-7.772,2.311,1,328.308,0.000
6894,904.923,1723713309.400,1723713309.400,904.923,-4.295,0.000,-4.295,-7.675,2.392,1,330.253,0.000
6895,904.128,1723713309.600,1723713309.600,904.128,-3.975,1.600,-3.975,-7.542,2.464,1,332.342,0.000
6896,903.324,1723713309.800,1723713309.800,903.324,-4.020,-0.225,-4.020,-7.387,2.536,1,334.187,0.000
6897,902.458,1723713310.000,1723713310.000,902.458,-4.330,-1.550,-4.330,-7.207,2.577,1,335.518,0.000
6898,901.577,1723713310.200,1723713310.200,901.577,-4.405,-0.375,-4.405,-7.013,2.568,1,336.585,0.000
6899,900.686,1723713310.400,1723713310.400,900.686,-4.455,-0.250,-4.455,-6.812,2.527,1,337.426,0.000
6900,899.806,1723713310.600,1723713310.600,899.806,-4.400,0.275,-4.400,-6.615,2.473,1,338.158,0.000
6901,898.886,1723713310.800,1723713310.800,898.886,-4.600,-1.000,-4.600,-6.405,2.382,1,338.533,0.000
6902,897.875,1723713311.000,1723713311.000,897.875,-5.055,-2.275,-5.055,-6.207,2.275,1,338.320,0.000
6903,896.807,1723713311.200,1723713311.200,896.807,-5.340,-1.425,-5.340,-6.031,2.150,1,337.722,0.000
6904,895.662,1723713311.400,1723713311.400,895.662,-5.725,-1.925,-5.725,-5.873,2.017,1,336.660,0.000
6905,894.512,1723713311.600,1723713311.600,894.512,-5.750,-0.125,-5.750,-5.735,1.875,1,335.520,0.000
6906,893.324,1723713311.800,1723713311.800,893.324,-5.940,-0.950,-5.940,-5.598,1.712,1,334.151,0.000
6907,892.118,1723713312.000,1723713312.000,892.118,-6.030,-0.450,-6.030,-5.488,1.575,1,332.665,0.000
6908,890.867,1723713312.200,1723713312.200,890.867,-6.255,-1.125,-6.255,-5.381,1.417,1,330.940,0.024
6909,889.601,1723713312.400,1723713312.400,889.601,-6.330,-0.375,-6.330,-5.288,1.257,1,329.144,0.311
6910,888.306,1723713312.600,1723713312.600,888.306,-6.475,-0.725,-6.475,-5.208,1.103,1,327.216,0.916
6911,886.984,1723713312.800,1723713312.800,886.984,-6.610,-0.675,-6.610,-5.148,0.974,1,325.170,1.794
6912,885.589,1723713313.000,1723713313.000,885.589,-6.975,-1.825,-6.975,-5.115,0.904,1,322.767,3.111
6913,884.101,1723713313.200,1723713313.200,884.101,-7.440,-2.325,-7.440,-5.119,0.912,1,319.898,4.886
6914,882.605,1723713313.400,1723713313.400,882.605,-7.480,-0.200,-7.480,-5.153,0.977,1,316.985,6.626
6915,881.131,1723713313.600,1723713313.600,881.131,-7.370,0.550,-7.370,-5.216,1.061,1,314.195,8.144
6916,879.638,1723713313.800,1723713313.800,879.638,-7.465,-0.475,-7.465,-5.284,1.129,1,311.336,9.648
6917,878.089,1723713314.000,1723713314.000,878.089,-7.745,-1.400,-7.745,-5.361,1.194,1,308.236,11.315
6918,876.497,1723713314.200,1723713314.200,876.497,-7.960,-1.075,-7.960,-5.471,1.256,1,304.993,13.050
6919,874.923,1723713314.400,1723713314.400,874.923,-7.870,0.450,-7.870,-5.585,1.319,1,301.917,14.544
6920,873.329,1723713314.600,1723713314.600,873.329,-7.970,-0.500,-7.970,-5.699,1.363,1,298.829,15.996
6921,871.693,1723713314.800,1723713314.800,871.693,-8.180,-1.050,-8.180,-5.823,1.395,1,295.635,17.516
6922,870.047,1723713315.000,1723713315.000,870.047,-8.230,-0.250,-8.230,-5.962,1.415,1,292.518,18.935
6923,868.458,1723713315.200,1723713315.200,868.458,-7.945,1.425,-7.945,-6.099,1.429,1,289.815,19.924
6924,866.875,1723713315.400,1723713315.400,866.875,-7.915,0.150,-7.915,-6.221,1.425,1,287.265,20.763
6925,865.286,1723713315.600,1723713315.600,865.286,-7.945,-0.150,-7.945,-6.341,1.411,1,284.815,21.520
